OBJECTID,Building Occupancy,Building Address,Building Area/Neighborhood,Building Latitude,Building Longitude,Original Entry Date,Orignial Placard,Revision Entry Date,Updated Placard,Description,,,,,,,,,
2881,,1440 SPRUCE ST,,38.2866184,-122.2909626,2014-09-17,Yellow,2014-09-17, ,chimney separated from struc - SE required to eval,,,,,,,,,
2882,,1612 SPRUCE ST,,38.28664274,-122.2911768,2014-09-24,Green,2014-09-24, ,"Sill pl's not bolted down; some int. surface cracking. Cracks in chimney,however owner says retrofit work was done",,,,,,,,,
2883,,1638 SPRUCE ST,,38.28664234,-122.2915837,2014-09-23,Yellow,2014-09-23, ,"Failure of chimney flue-falling ,avoid area",,,,,,,,,
2884,," ,  ",,38.28664234,-122.2915837,2014-09-05,Yellow,2014-09-05, ,chimney broken,,,,,,,,,
2885,,1652 SPRUCE ST,,38.28664323,-122.2917747,2014-09-05,Yellow,2014-09-05, ,chimney cracked,,,,,,,,,
2886,,1710 SPRUCE ST,,38.28664689,-122.2923559,2014-09-24,Green,2014-09-24, ,checking @ corners stucco crack @ chimney,,,,,,,,,
2887,,2453 RIGDON ST,,38.32311131,-122.3252162,2014-10-06,Green,2014-10-06, ,Exterior-no visible damage,,,,,,,,,
2888,,2521 RIGDON CT,,38.32158311,-122.3279993,2014-10-06,Green,2014-10-06, ,Very minor cracks-walls chimney-exterior & interior,,,,,,,,,
2889,,2453 RIGDON ST,,38.32311131,-122.3252162,2014-10-08,Green,2014-10-08, ,Minor cracks-no structural damage,,,,,,,,,
2890,,2481 RIGDON ST,,38.32251192,-122.3262744,2014-09-25,Green,2014-09-25, ,"Green tag, no comments",,,,,,,,,
2891,,2481 RIGDON ST,,38.32251192,-122.3262744,2014-10-02,Green,2014-10-02, ,Minor cracks in fireplace on ext. minor small crack btwn chimney & house,,,,,,,,,
2892,,665 RIO VISTA DR,,38.31361119,-122.2839812,2014-10-08,Yellow,2014-10-08, ,Safe to occupy except areas side yard and to chimney .No fireplace use,,,,,,,,,
2893,,1266 RIVER PARK BLVD,,38.27817902,-122.2853921,2014-09-23,Yellow,2014-09-23, ,"Minor drywall cracking, cracks in chimney at roof line and firbox. Do not use chimney until repaired",,,,,,,,,
2894,,1360 RIVER PARK BLVD,,38.27815587,-122.2864797,2014-10-02,Yellow,2014-10-02, ,Chimney cracks & pulled from house,,,,,,,,,
2895,,100 RIVERSIDE DR,,38.28693368,-122.284503,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
2896,,151 RIVERSIDE DR,,38.2880016,-122.284318,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
2897,,273 RIVERSIDE DR,,38.28972133,-122.2836824,2014-09-05,Green,2014-09-05, ,exterior & interior cracks,,,,,,,,,
2898,,285 RIVERSIDE DR,,38.28971019,-122.283618,2014-09-05,Green,2014-09-05, ,exterior & interior cracks,,,,,,,,,
2899,,291 RIVERSIDE DR,,38.28981046,-122.2836616,2014-09-05,Green,2014-09-05, ,exterior & interior cracks,,,,,,,,,
2900,,297 RIVERSIDE DR,,38.28979984,-122.2835831,2014-09-05,Green,2014-09-05, ,exterior & interior cracks,,,,,,,,,
2901,,385 RIVERSIDE DR,,38.29113882,-122.2828773,2014-09-05,Yellow,2014-09-05, ,Cracked base of craport roof support. Cracks around doors and windows.,,,,,,,,,
2902,,464 SEYMOUR ST,,38.2921907,-122.2982026,2014-10-07,Yellow,2014-10-07, ,"Top of chimney broke off & fell to the ground,roof repair ok, but remainder of chimney need inspection & possible removal. Keep clear of chimney in attic",,,,,,,,,
2903,,467 SEYMOUR ST,,38.29224191,-122.2986887,2014-09-05,Yellow,2014-09-05, ,Potential hazard from leaning damaged fireplace at adjacent house,,,,,,,,,
2904,,474 SEYMOUR ST,,38.29233225,-122.2982002,2014-09-05,Yellow,2014-09-05, ,Chimney Down,,,,,,,,,
2905,,474 SEYMOUR ST,,38.29233225,-122.2982002,2014-10-07,Green,2014-10-07, ,Exterior insp. Only-occupant notes that someone may have already stopped by & inspected. Yellow card work and not available. Issued/posted GREEN,,,,,,,,,
2906,,477 SEYMOUR ST,,38.29238286,-122.2986867,2014-09-05,Yellow,2014-09-05, ,damaged fireplace/chimney,,,,,,,,,
2907,,487 SEYMOUR ST,,38.29267769,-122.2986683,2014-10-07,Green,2014-10-07, ,No comments,,,,,,,,,
2908,,587 SEYMOUR ST,,38.29422395,-122.2983289,2014-09-05,Red,2014-09-05, ,"basement slid off foundation, dry rot, leaning walls, broken stairs",,,,,,,,,
2909,,597 SEYMOUR ST,,38.29440811,-122.2982371,2014-09-05,Red,2014-09-05,downgraded to yellow,"failed lateral wall system, dry rot, floor shifted, stairs",,,,,,,,,
2910,,597 SEYMOUR ST,,38.29440811,-122.2982371,2014-09-05,Yellow,2014-09-05,downgraded from red,"Garage is racked, walls tilted, doors jammed",,,,,,,,,
2911,,597 SEYMOUR ST,,38.29440811,-122.2982371,2014-09-05,Yellow,2014-09-05,downgraded from red,"gas piping need to be replaced, chimney vent in center has been destroyed, h20 heater straps failed. May enter home.  No immediate danger.",,,,,,,,,
2912,,597 SEYMOUR ST,,38.29440811,-122.2982371,2014-09-17,Yellow,2014-09-17, ,"walls racked 2"" to the west - additional notes from previous yellow tag",,,,,,,,,
2913,,612 SEYMOUR ST,,38.2947466,-122.2978474,2014-09-05,Red,2014-09-05, ,"chimney, appears west wall sill place shifted 4"" on foundation (3 units)",,,,,,,,,
2914,,645 SEYMOUR ST,,38.29517512,-122.298127,2014-09-24,Green,2014-09-24, ,Foundation damage@ NW corner & NE corner,,,,,,,,,
2915,,739 SEYMOUR ST,,38.29594796,-122.2976494,2014-10-07,Green,2014-10-07, ,No comments,,,,,,,,,
2916,,811 SEYMOUR ST,,38.29651375,-122.297511,2014-09-25,Green,2014-09-25, ,"Green tag, no visual damage",,,,,,,,,
2917,,1828 PINE ST,,38.29144144,-122.2949098,2014-09-16,Yellow,2014-09-16, ,"support beams shifted, chimney has broken front, steps moved",,,,,,,,,
2918,,411 RIVERSIDE DR,,38.29178516,-122.282428,2014-09-16,Yellow,2014-09-16, ,"stairway taped off yellow tag, second story green tag",,,,,,,,,
2919,,926 SEYMOUR ST,,38.29736137,-122.2968621,2014-09-05,Yellow,2014-09-05, ,Chimney damage,,,,,,,,,
2920,,30 S JEFFERSON ST,,38.28761622,-122.2940192,2014-10-02,Green,2014-10-02, ,No comments,,,,,,,,,
2921,,200 S JEFFERSON ST,,38.28712196,-122.2939315,2014-09-24,Yellow,2014-09-24, ,minor cracking in lath & plaster interior - access restricted in detached garage - chimney & footing cracking - significatn sagging lateral & longitude,,,,,,,,,
2922,,230 S JEFFERSON ST,,38.28662153,-122.2938745,2014-09-05,Yellow,2014-09-05, ,Fallen Chimney,,,,,,,,,
2923,,310 S JEFFERSON ST,,38.28630638,-122.2938234,2014-10-08,Yellow,2014-10-08, ,Plaster damage reuire replacement & permit,,,,,,,,,
2924,,337 S JEFFERSON ST,,38.28626203,-122.2944684,2014-09-05,Yellow,2014-09-05, ,chimney,,,,,,,,,
2925,,341 S JEFFERSON ST,,38.28609695,-122.2944502,2014-09-05,Yellow,2014-09-05, ,chimney,,,,,,,,,
2926,,345 S JEFFERSON ST,,38.28592317,-122.2944256,2014-10-06,Green,2014-10-06, ,Minor cracks in chimney-recommend to be addressed,,,,,,,,,
2927,,374 S JEFFERSON ST,,38.28509255,-122.2936633,2014-09-05,Yellow,2014-09-05, ,Cracked chimney on north-side & collapsed chimney on east-side - per prop. Owner,,,,,,,,,
2928,,379 S JEFFERSON ST,,38.28512854,-122.2943274,2014-09-25,Green,2014-09-25, ,"Back fence fell down, fence along side of house has horizontal crack, the walk is supporting green house of the neighbor",,,,,,,,,
2929,,383 S JEFFERSON ST,,38.28496098,-122.2943075,2014-09-05,Yellow,2014-09-05, ,masonry wall collapse,,,,,,,,,
2930,,446 S JEFFERSON ST,,38.28368125,-122.293535,2014-09-05,Yellow,2014-09-05, , ,,,,,,,,,
2931,,413 RIVERSIDE DR,,38.291746,-122.2825537,2014-09-05,Yellow,2014-09-05, ,stairs - do not use except in emergency - have engineer inspect prior to usage,,,,,,,,,
2932,,27 RIVERTON CT,,38.30746172,-122.344999,2014-10-06,Green,2014-10-06, ,Minor cracks (very minor) interior,,,,,,,,,
2933,,2316 ROBERTO ST,,38.31074531,-122.3167975,2014-09-10,Yellow,2014-09-10, ,lower portion fireplace cracked & some displacement,,,,,,,,,
2934,,2325 ROBERTO ST,,38.31025877,-122.3170655,2014-09-05,Green,2014-09-05, ,minor cracking,,,,,,,,,
2935,,1008 ROBINSON LN,,38.30269263,-122.3166144,2014-10-06,Yellow,2014-10-06, ,"Chimney damaged-joint failure near roof, keep away from exterior chimney area",,,,,,,,,
2936,,1016 ROBINSON LN,,38.30314233,-122.3163592,2014-09-05,Yellow,2014-09-05, ,Fallen chimney.,,,,,,,,,
2937,,126 ROOSEVELT ST,,38.28950788,-122.3081474,2014-09-24,Green,2014-09-24, ,no major damage - minor cracks on walls - updated green tag,,,,,,,,,
2938,,126 ROOSEVELT ST,,38.28950788,-122.3081474,2014-09-25,Green,2014-09-25, ,"Green tag, superficial exterior stuccon cracks & foundation cracking",,,,,,,,,
2939,,201 ROOSEVELT ST,,38.29007703,-122.3085939,2014-10-02,Green,2014-10-02, ,Minor interior cracks,,,,,,,,,
2940,,265 ROOSEVELT ST,,38.29076757,-122.308623,2014-09-05,Yellow,2014-09-05, ,Shifting mud sill to foundation Stucco cracking,,,,,,,,,
2941,,520 ROOSEVELT ST,,38.29351055,-122.3081403,2014-09-25,Green,2014-09-25, ,None GREEN TAG,,,,,,,,,
2942,,1 ROSE LN,,38.30560272,-122.2942214,2014-09-05,Yellow,2014-09-05, ,Chimney cracked @ roof line,,,,,,,,,
2943,,1010 ROUND HILL CIR,,38.3016747,-122.3363408,2014-09-05,Yellow,2014-09-05, ,Keep area clear around chimney,,,,,,,,,
2944,,1058 ROUND HILL CIR,,38.30330268,-122.3381952,2014-09-05,Yellow,2014-09-05, ,Keep area clear around chimney,,,,,,,,,
2945,,3033 STADIUM AVE,,38.31595523,-122.3016699,2014-09-05,Yellow,2014-09-05, ,Cracked chimney - minor damage,,,,,,,,,
2946,,1025 SEYMOUR ST,,38.29803498,-122.2973143,2014-09-05,Yellow,2014-09-05, ,Top of Chimney down,,,,,,,,,
2947,,3307 SHADOW HILL LN,,38.30276985,-122.3174493,2014-09-05,Yellow,2014-09-05, ,"side fence fell over, cracking in entry tile work, front brick cracked by sidewalk",,,,,,,,,
2948,,1219 SILVERADO TRL,,38.30318467,-122.2779761,2014-09-17,Red,2014-09-17, ,"shared structural elements (common shear wall) with 1263 Juarez - progresssive collapse conern with common wall, diagonal cracking",,,,,,,,,
2949,,1508 SILVERADO TRL,,38.30495748,-122.2775532,2014-09-16,Green,2014-09-16,downgraded from yellow,repairs completed - change from yellow to green,,,,,,,,,
2950,,1152 SILVERADO TRL,,38.30495748,-122.2775532,2014-09-24,Green,2014-09-24, ,No visible signs of cracks recently painted cracks interior,,,,,,,,,
2951,,141 SILVERADO TRL,,38.2892031,-122.2754563,2014-09-05,Yellow,2014-09-05, ,deterioration do to age,,,,,,,,,
2952,,141 SILVERADO TRL A,,38.2892031,-122.2754563,2014-09-05,Green,2014-09-05, ,light water damage from broken h20 line - recommend contact a licensed contractor for repair,,,,,,,,,
2953,,161 SILVERADO TRL,,38.29008632,-122.2753026,2014-09-05,Green,2014-09-05, ,(Napa Cigars),,,,,,,,,
2954,,530 SILVERADO TRL,,38.29469979,-122.2753092,2014-09-05,Yellow,2014-09-05, ,chimney,,,,,,,,,
2955,,620 SILVERADO TRL,,38.29671827,-122.2750049,2014-09-25,Green,2014-09-25, ,No comments,,,,,,,,,
2956,,1219 SILVERADO TRL,,38.30318467,-122.2779761,2014-09-05,Yellow,2014-09-05, ,"Roof falling on the northwest corner of the building, stay out of flagged area",,,,,,,,,
2957,,1508 SILVERADO TRL,,38.30495748,-122.2775532,2014-09-05,Yellow,2014-09-05,downgraded to green,Racking damage to walls. Contractor needs to shore pilaster at interior front entry by door. Crack CMU pilaster.,,,,,,,,,
2958,,1542 SILVERADO TRL,,38.30631487,-122.2773753,2014-09-25,Yellow,2014-09-25, ,"Some displacement @ gables wall/side wall & chim, some cracking @mortar@chim abv roof line, use caution around chimney-do not use chim. Do not pare below",,,,,,,,,
2959,,1670 SILVERADO TRL,,38.31091587,-122.2760074,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
2960,,1685 SILVERADO TRL,,38.31116173,-122.2766518,2014-09-05,Green,2014-09-05, ,minor damage to chimney,,,,,,,,,
2961,," ,  ",,38.31116173,-122.2766518,2014-09-05,Green,2014-09-05, ,"chimney has been removed, structure good",,,,,,,,,
2962,," ,  ",,38.31116173,-122.2766518,2014-09-25,Green,2014-09-25, ,"Green tag, no damage-front exterior only",,,,,,,,,
2963,,3461 WESTMINSTER WAY,,38.31143281,-122.3375408,2014-09-05,Yellow,2014-09-05, ,Top half of brick chimney is cracked and slightly displaced,,,,,,,,,
2964,,3465 WESTMINSTER WAY,,38.31142969,-122.3378926,2014-10-06,Green,2014-10-06, ,No comments,,,,,,,,,
2965,,1019 WESTVIEW DR,,38.30673611,-122.3330925,2014-10-06,Green,2014-10-06, ,No comments,,,,,,,,,
2966,,1063 WESTVIEW DR,,38.30871759,-122.3332616,2014-09-05,Yellow,2014-09-05, ,Fireplace collapse - top stack,,,,,,,,,
2967,,1071 WESTVIEW DR,,38.30912057,-122.3331198,2014-10-06,Yellow,2014-10-06, ,OK to occupy chimney area restricted,,,,,,,,,
2968,,1087 WESTVIEW DR,,38.30948307,-122.3329833,2014-09-05,Green,2014-09-05, ,wall partially collapsed; safe to residents,,,,,,,,,
2969,,1099 WESTVIEW DR,,38.30967488,-122.3329123,2014-09-05,Yellow,2014-09-05, ,Chimney Leaning at roof level,,,,,,,,,
2970,,70 WESTWOOD AVE,,38.30087991,-122.3136962,2014-09-25,Green,2014-09-25, ,"Minor wall cracks SOG, no structual damage GREEN TAG",,,,,,,,,
2971,,3529 WHITE CLIFF CIR,,38.30305201,-122.3442254,2014-10-02,Green,2014-10-02, ,No comments,,,,,,,,,
2972,,3 WHITE FIR CT,,38.34306019,-122.3302849,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
2973,,4 WHITE FIR CT,,38.34288681,-122.330843,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
2974,,7 WHITE FIR CT,,38.34325937,-122.3303237,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
2975,,8 WHITE FIR CT,,38.34303811,-122.3309568,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
2976,,11 WHITE FIR CT,,38.3434437,-122.330501,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
2977,,12 WHITE FIR CT,,38.34328169,-122.3310647,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
2978,,16 WHITE FIR CT,,38.34339327,-122.3307918,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
2979,,1 WHITE TAIL DR,,38.34359405,-122.3284436,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
2980,,2 WHITE TAIL DR,,38.343425,-122.3290191,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
2981,,5 WHITE TAIL DR,,38.34374982,-122.3285374,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
2982,,1558 TRANCAS ST,,38.32299867,-122.3037759,2014-09-05,Yellow,2014-09-05, ,"masonry columns damage, broken/fallen roof tiles, porch overhang",,,,,,,,,
2983,,205 SOSCOL AVE,,38.28235041,-122.2772681,2014-09-05,Yellow,2014-09-05, ,vertical crack on parapet wall,,,,,,,,,
2984,,220 JEFFERSON ST,,38.28945894,-122.2941247,2014-09-05,Yellow,2014-09-05, ,Cracked chimney. Avoid chimney area,,,,,,,,,
2985,,1128 MOUNTAIN VIEW CIR,,38.30129824,-122.3378326,2014-09-05,Yellow,2014-09-05, ,Keep area clear around chimney,,,,,,,,,
2986,,1134 MOUNTAIN VIEW CIR,,38.30140913,-122.3379898,2014-09-05,Yellow,2014-09-05, ,Brick veneer at right side of garage portal is pulling aWy from structure,,,,,,,,,
2987,,1141 MOUNTAIN VIEW CIR,,38.3011759,-122.3385865,2014-09-25,Green,2014-09-25, ,"GREEN TAG Cracks in stucco, pool bottom, & exterior patio",,,,,,,,,
2988,,1141 MOUNTAIN VIEW CIR,,38.3011759,-122.3385865,2014-09-25,Green,2014-09-25, ,Cracks @ stucco @ front door & garage portal no cracks apparent @ chimney,,,,,,,,,
2989,,1152 MOUNTAIN VIEW CIR,,38.30162499,-122.3383061,2014-09-05,Yellow,2014-09-05, ,Keep area clear around chimney,,,,,,,,,
2990,,1165 MOUNTAIN VIEW CIR,,38.30164954,-122.3392687,2014-09-05,Yellow,2014-09-05, ,Chimney Repair,,,,,,,,,
2991,,1178 MOUNTAIN VIEW CIR,,38.3018335,-122.3386314,2014-09-24,Green,2014-09-24, ,minor cacking adj to columns & openings; no apparent struc damage,,,,,,,,,
2992,,1183 MOUNTAIN VIEW CIR,,38.30218877,-122.3391214,2014-09-05,Yellow,2014-09-05, ,Keep area clear around chimney,,,,,,,,,
2993,,1606 MULLER DR,,38.30101725,-122.2967018,2014-09-05,Yellow,2014-09-05, ,chimney down from roof level and above - restricted use at chimney area due to collapse (already cleared from roof),,,,,,,,,
2994,,1624 MULLER DR,,38.301001,-122.2972452,2014-10-02,Yellow,2014-10-02, ,Cripple wall is significantly leaning @ front of structure. No occupancy item retrieval,,,,,,,,,
2995,,925 VALLEJO ST,,38.30365784,-122.2876591,2014-09-25,Green,2014-09-25, ,"Rear of unit 921 bldg of stucco about 6"" above sill, dosent appear to have rim joist. Cracking 7"" above sill, may desire more through struc eng eval",,,,,,,,,
2996,,927 VALLEJO ST,,38.30362153,-122.2876314,2014-09-25,Green,2014-09-25, ,"Rear of unit 921 bldg of stucco about 6"" above sill, dosent appear to have rim joist. Cracking 7"" above sill, may desire more through struc eng eval",,,,,,,,,
2997,,932 VALLEJO ST,,38.30406554,-122.2879754,2014-09-25,Green,2014-09-25, ,"Cracks noted @ windows , minor/moderate plaster GYPD damage noted GREEN TAG",,,,,,,,,
2998,,1031 VALLEJO ST,,38.30290042,-122.2892407,2014-09-05,Yellow,2014-09-05, ,"Chimney minor, Celing has dislodged,  No enry in dining room",,,,,,,,,
2999,,1032 VALLEJO ST,,38.30325121,-122.2895357,2014-09-05,Yellow,2014-09-05, ,"Some  criple wall posts at foundation are split or leaning. 1st flr shifterd 1-1 1/2"" laterally. Back room is separated from home vertically by 1/2""",,,,,,,,,
3000,,1038 VALLEJO ST,,38.30321913,-122.2896801,2014-09-05,Yellow,2014-09-05, ,"Racking damage to walls, other structural damage",,,,,,,,,
3001,,1040 VALLEJO ST,,38.30315208,-122.2897766,2014-09-23,Yellow,2014-09-23, ,"NW corner shifted to south slightly of foundation 2"" at rear - recommend struc engr eval",,,,,,,,,
3002,,1043 VALLEJO ST,,38.30281173,-122.2894165,2014-09-25,Green,2014-09-25, ,Extensive interior drywall cracking @ 1st floor,,,,,,,,,
3003,,1139 VALLEJO ST,,38.30237027,-122.2902796,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
3004,,21 VALLEY CLUB CIR,,38.33191162,-122.2947913,2014-09-05,Green,2014-09-05, , ,,,,,,,,,
3005,,63 VALLEY CLUB CIR,,38.3304603,-122.2941927,2014-09-05,Green,2014-09-05, , ,,,,,,,,,
3006,,63 VALLEY CLUB CIR,,38.3304603,-122.2941927,2014-10-10,Green,2014-10-10, ,No damage,,,,,,,,,
3007,,2229 VIDAL ST,,38.30695362,-122.2994675,2014-09-17,Green,2014-09-17, , ,,,,,,,,,
3008,,3232 VILLA LN,,38.32242631,-122.2924394,2014-09-05,Yellow,2014-09-05, ,"no use of tower, Restricted access of stairs",,,,,,,,,
3009,,1063 STONYBROOK DR,,38.30564293,-122.3456121,2014-09-05,Yellow,2014-09-05,downgraded from red,chimney broken,,,,,,,,,
3010,,1063 STONYBROOK DR,,38.30564293,-122.3456121,2014-09-05,Yellow,2014-09-05,downgraded from red,OK to occupy - no restrictions,,,,,,,,,
3011,,2295 STREBLOW DR,,38.26670397,-122.282416,2014-09-24,Green,2014-09-24, ,Owner already hired struck. Eng and fixed,,,,,,,,,
3012,,3178 STUART WAY,,38.31852303,-122.2994595,2014-09-05,Yellow,2014-09-05, ,"CMU on Taco Bell (3177 Jefferson) failing, chimney broken",,,,,,,,,
3013,,3197 STUART WAY,,38.31893725,-122.3000272,2014-09-05,Yellow,2014-09-05, ,hole in top of chimney and missing grout near roof level,,,,,,,,,
3014,,3224 STUART WAY,,38.32012365,-122.2999086,2014-10-07,Green,2014-10-07, ,Owner declined GREEN tag,,,,,,,,,
3015,,3224 STUART WAY,,38.32012365,-122.2999086,2014-10-08,Green,2014-10-08, ,Minor interior drywall cracks in kitchen area. Cosmetic,,,,,,,,,
3016,,103 SUMMERBROOKE CIR,,38.32978148,-122.2974577,2014-09-17,Green,2014-09-17, ,no damage observable,,,,,,,,,
3017,,3324 TWIN OAKS DR,,38.29884326,-122.3364972,2014-09-05,Yellow,2014-09-05, ,"Chimney has shear crack-right bottom, hairline fracture at roofline",,,,,,,,,
3018,,3326 TWIN OAKS DR,,38.29911027,-122.3363653,2014-09-24,Yellow,2014-09-24, ,cracs at fireplace & base of chimney - aboid access to chimney at back of property,,,,,,,,,
3019,,3340 TWIN OAKS DR,,38.30028853,-122.3364311,2014-09-05,Yellow,2014-09-05, ,Keep area clear around chimney,,,,,,,,,
3020,,3354 TWIN OAKS DR,,38.30061675,-122.3365895,2014-09-05,Yellow,2014-09-05, ,Keep area clear around chimney,,,,,,,,,
3021,,3355 TWIN OAKS DR,,38.30069551,-122.3372447,2014-09-05,Yellow,2014-09-05, ,chimney has fallen,,,,,,,,,
3022,,3363 TWIN OAKS DR,,38.30122086,-122.3373286,2014-09-05,Yellow,2014-09-05, ,Keep area clear around chimney,,,,,,,,,
3023,,1040 THIRD ST,,38.29772464,-122.2847962,2014-09-05,Red,2014-09-05, ,adjacent building,,,,,,,,,
3024,,1040 THIRD ST,,38.29772464,-122.2847962,2014-09-18,Red,2014-09-18, ,imminent danger from adjacent structure - existing placard remains - [ATC listed as 1010 & 1020 Third but all are in same APN],,,,,,,,,
3025,,1040 THIRD ST,,38.29772464,-122.2847962,2014-09-25,Yellow,2014-09-25,downgraded from red,[ATC for 1030 through 1040 - but prev entries only for 1030 & 1040] OK to occ while construction of adj bldg prooceeds - parking area not accessible,,,,,,,,,
3026,,1125 THIRD ST,,38.2967446,-122.2845827,2014-09-05,Yellow,2014-09-05, ,"Partially Fire Sprinklered, basemoent only, visable damage in court tunnel, domestic water imapred - I-3 3rd floor expansion/",,,,,,,,,
3027,,1333 THIRD ST,,38.29640667,-122.2866531,2014-09-05,Yellow,2014-09-05, ,sanctuary,,,,,,,,,
3028,,1350 THIRD ST,,38.29648412,-122.2875296,2014-09-05,Red,2014-09-05,downgraded to yellow,"delamination of façade, marquee pulling away from wall",,,,,,,,,
3029,,1350 THIRD ST,,38.29648412,-122.2875296,2014-09-05,Yellow,2014-09-05,downgraded from red,entry restricted for clean up and repair only,,,,,,,,,
3030,,1406 THIRD ST,,38.29620995,-122.2878932,2014-09-05,Red,2014-09-05, ,racking damage moderate to severe (Franklin Apts - 18 units & 1 comm),,,,,,,,,
